Date (日期),Ticker (股票代码),Name (名称),Type (类型),Volume (成交量),Signal Strength,Direction (方向),ML_Prob,ML_Detail,Pattern (形态),Daily_J,Weekly_J,Price,ATR,Stop_Loss (止损),Suggested_Shares (建议股数),Position_Size (建议仓位$)
2026-03-23,MSFT,微软,Stock,28357488,Strong,Long,30.2%,XGB:0.23|LGB:0.29|LR:0.23|N:336|Base:0.32,Doji (十字星),-6.13,0.37,383.0,8.5,366.0,29.0,11107.0
2026-03-19,MSFT,微软,Stock,24689447,Strong,Long,26.5%,XGB:0.09|LGB:0.11|LR:0.22|N:334|Base:0.32,Doji (十字星),-9.08,8.7,389.02,8.72,371.58,28.0,10892.0
2026-02-20,MSFT,微软,Stock,34015249,Strong,Long,26.5%,XGB:0.13|LGB:0.11|LR:0.02|N:315|Base:0.33,"Doji (十字星), Doji (十字星), Doji (十字星)",10.17,1.57,397.23,11.0,375.23,22.0,8739.0
2026-02-19,MSFT,微软,Stock,28234001,Strong,Long,28.8%,XGB:0.21|LGB:0.23|LR:0.03|N:314|Base:0.33,"Doji (十字星), Doji (十字星), Doji (十字星), Doji (十字星)",18.43,2.55,398.46,11.46,375.54,21.0,8367.0
2026-02-18,MSFT,微软,Stock,23223417,Strong,Long,28.4%,XGB:0.30|LGB:0.40|LR:0.03|N:313|Base:0.33,"Doji (十字星), Doji (十字星), Doji (十字星)",21.62,3.46,399.6,11.75,376.1,21.0,8391.0
2026-02-17,MSFT,微软,Stock,32078794,Strong,Long,28.8%,XGB:0.28|LGB:0.45|LR:0.04|N:312|Base:0.33,Doji (十字星),20.09,1.27,396.86,12.17,372.52,20.0,7937.0
2026-02-13,MSFT,微软,Stock,34091553,Strong,Long,30.9%,XGB:0.19|LGB:0.39|LR:0.06|N:311|Base:0.33,"Doji (十字星), Doji (十字星)",30.53,6.72,401.32,12.59,376.14,19.0,7625.0
2026-02-10,MSFT,微软,Stock,44857850,Strong,Long,33.6%,XGB:0.49|LGB:0.55|LR:0.21|N:308|Base:0.34,"Doji (十字星), Doji (十字星)",31.87,16.26,413.27,13.18,386.91,18.0,7438.0
2026-02-09,MSFT,微软,Stock,45480526,Strong,Long,38.9%,XGB:0.83|LGB:0.89|LR:0.30|N:307|Base:0.34,"Doji (十字星), Doji (十字星)",9.12,16.52,413.6,13.35,386.9,18.0,7444.0
2026-02-06,MSFT,微软,Stock,53515311,Strong,Long,29.0%,XGB:0.30|LGB:0.42|LR:0.05|N:306|Base:0.33,Doji (十字星),-6.21,11.58,401.14,13.3,374.54,18.0,7220.0
2026-02-04,MSFT,微软,Stock,45012374,Strong,Long,30.7%,XGB:0.19|LGB:0.34|LR:0.12|N:304|Base:0.34,Doji (十字星),-10.0,9.95,414.19,13.01,388.17,19.0,7869.0
2026-02-02,MSFT,微软,Stock,42219858,Strong + Div,Long,36.8%,XGB:0.43|LGB:0.58|LR:0.22|N:302|Base:0.34,Hammer (锤子线),1.32,7.28,423.37,13.07,397.23,19.0,8044.0
2026-01-22,MSFT,微软,Stock,25349378,Strong,Long,32.7%,XGB:0.50|LGB:0.55|LR:0.16|N:295|Base:0.34,"Doji (十字星), Doji (十字星)",18.44,16.89,451.14,8.94,433.26,27.0,12180.0
2026-01-20,MSFT,微软,Stock,26129992,Strong + Div,Long,31.0%,XGB:0.12|LGB:0.35|LR:0.23|N:293|Base:0.34,Doji (十字星),-0.15,8.43,454.52,8.42,437.68,29.0,13181.0
2026-01-16,MSFT,微软,Stock,34246650,Strong,Long,33.9%,XGB:0.37|LGB:0.35|LR:0.26|N:292|Base:0.34,Doji (十字星),-4.52,10.7,459.86,8.26,443.34,30.0,13795.0
2026-01-05,MSFT,微软,Stock,25250260,Strong,Long,34.6%,XGB:0.35|LGB:0.38|LR:0.33|N:283|Base:0.34,Doji (十字星),5.04,13.02,472.85,7.58,457.69,32.0,15131.0
2026-06-11,MU,美光科技,Stock,56337333,Strong,Long,46.3%,XGB:0.53|LGB:0.45|LR:0.79|N:305|Base:0.43,"Hammer (锤子线), Inverted Hammer (倒锤子线)",31.97,84.49,995.87,75.28,845.31,3.0,2987.0
2026-04-02,MU,美光科技,Stock,50933285,Strong,Long,42.2%,XGB:0.46|LGB:0.34|LR:0.60|N:281|Base:0.42,Doji (十字星),39.23,12.53,366.24,27.81,310.62,8.0,2929.0
2026-04-01,MU,美光科技,Stock,73934765,Strong,Long,46.7%,XGB:0.58|LGB:0.56|LR:0.77|N:280|Base:0.42,Doji (十字星),25.53,13.32,367.85,27.82,312.21,8.0,2942.0
2026-03-27,MU,美光科技,Stock,45124891,Strong + AI_Bull,Long,54.3%,XGB:0.85|LGB:0.74|LR:0.78|N:340|Base:0.44,Doji (十字星),-16.7,9.39,357.22,25.58,306.06,9.0,3214.0
2026-07-06,NVDA,英伟达,Stock,96954806,Strong,Long,39.2%,XGB:0.37|LGB:0.43|LR:0.53|N:320|Base:0.38,"Doji (十字星), Doji (十字星), Doji (十字星)",37.12,-6.98,195.55,6.85,181.85,36.0,7039.0
2026-07-01,NVDA,英伟达,Stock,134672012,Strong,Long,38.6%,XGB:0.34|LGB:0.46|LR:0.41|N:318|Base:0.38,"Doji (十字星), Doji (十字星), Doji (十字星)",32.71,-2.54,197.58,7.06,183.46,35.0,6915.0
2026-06-30,NVDA,英伟达,Stock,163092701,Strong,Long,41.5%,XGB:0.45|LGB:0.55|LR:0.51|N:317|Base:0.38,"Doji (十字星), Doji (十字星), Doji (十字星)",29.73,1.64,200.09,7.09,185.91,35.0,7003.0
2026-06-29,NVDA,英伟达,Stock,146600013,Strong,Long,43.0%,XGB:0.55|LGB:0.58|LR:0.53|N:316|Base:0.38,"Doji (十字星), Doji (十字星)",8.07,-6.88,194.97,7.21,180.55,34.0,6628.0
2026-06-26,NVDA,英伟达,Stock,177757849,Strong,Long,41.0%,XGB:0.42|LGB:0.55|LR:0.49|N:315|Base:0.38,Doji (十字星),-0.3,-0.24,192.53,7.27,177.99,34.0,6546.0
2026-06-24,NVDA,英伟达,Stock,149005898,Strong + Div,Long,47.4%,XGB:0.77|LGB:0.75|LR:0.50|N:313|Base:0.38,Doji (十字星),15.09,5.44,199.0,7.39,184.22,33.0,6567.0
2026-05-06,NVDA,英伟达,Stock,188205964,Strong,Long,45.9%,XGB:0.75|LGB:0.58|LR:0.77|N:280|Base:0.38,Doji (十字星),25.17,94.57,207.83,6.57,194.69,38.0,7897.0
2026-03-25,NVDA,英伟达,Stock,162047260,Strong,Long,47.2%,XGB:0.80|LGB:0.74|LR:0.63|N:338|Base:0.36,"Doji (十字星), Doji (十字星)",27.06,10.95,178.68,5.55,167.58,45.0,8040.0
2026-03-24,NVDA,英伟达,Stock,142336713,Strong,Long,40.4%,XGB:0.40|LGB:0.26|LR:0.66|N:337|Base:0.35,Doji (十字星),9.33,0.78,175.2,5.51,164.18,45.0,7883.0
2026-03-19,NVDA,英伟达,Stock,168466737,Strong,Long,39.9%,XGB:0.50|LGB:0.51|LR:0.54|N:334|Base:0.35,Doji (十字星),24.05,19.46,178.56,5.69,167.18,43.0,7678.0
2026-03-09,NVDA,英伟达,Stock,176552775,Strong,Long,40.2%,XGB:0.55|LGB:0.49|LR:0.52|N:326|Base:0.35,Bullish Engulfing (看涨吞没),21.9,30.26,182.65,6.45,169.75,38.0,6940.0
2026-01-21,NVDA,英伟达,Stock,200380959,Strong,Long,41.4%,XGB:0.60|LGB:0.65|LR:0.46|N:294|Base:0.35,Doji (十字星),33.6,65.4,183.32,5.57,172.18,44.0,8066.0
2026-01-14,NVDA,英伟达,Stock,159586135,Strong + Div,Long,38.7%,XGB:0.45|LGB:0.52|LR:0.54|N:290|Base:0.35,Doji (十字星),7.73,55.1,183.14,5.15,172.84,48.0,8790.0
2026-06-30,PLTR,帕兰提尔,Stock,35240249,Strong,Long,36.7%,XGB:0.41|LGB:0.44|LR:0.55|N:317|Base:0.33,"Doji (十字星), Doji (十字星), Bullish Engulfing (看涨吞没)",36.36,4.15,116.67,6.32,104.03,39.0,4550.0
2026-06-29,PLTR,帕兰提尔,Stock,43802400,Strong,Long,43.0%,XGB:0.69|LGB:0.71|LR:0.55|N:316|Base:0.34,"Doji (十字星), Doji (十字星)",26.66,2.83,115.7,6.49,102.72,38.0,4396.0
2026-06-26,PLTR,帕兰提尔,Stock,59985261,Strong,Long,38.2%,XGB:0.46|LGB:0.54|LR:0.53|N:315|Base:0.33,Doji (十字星),11.73,-0.86,112.93,6.52,99.89,38.0,4291.0
2026-06-24,PLTR,帕兰提尔,Stock,45608183,Strong + Div,Long,36.9%,XGB:0.49|LGB:0.47|LR:0.39|N:313|Base:0.33,Doji (十字星),-1.25,-7.86,113.5,6.45,100.6,38.0,4313.0
2026-06-17,PLTR,帕兰提尔,Stock,31031308,Strong,Long,29.4%,XGB:0.14|LGB:0.17|LR:0.30|N:309|Base:0.34,"Hammer (锤子线), Inverted Hammer (倒锤子线)",27.69,3.78,130.63,6.4,117.83,39.0,5094.0
2026-06-16,PLTR,帕兰提尔,Stock,29119561,Strong,Long,31.0%,XGB:0.18|LGB:0.28|LR:0.28|N:308|Base:0.34,"Doji (十字星), Hammer (锤子线)",27.07,9.28,133.25,6.42,120.41,38.0,5063.0
2026-06-15,PLTR,帕兰提尔,Stock,37284115,Strong,Long,32.4%,XGB:0.19|LGB:0.37|LR:0.32|N:307|Base:0.34,Doji (十字星),14.18,12.35,134.71,6.52,121.67,38.0,5118.0
2026-06-10,PLTR,帕兰提尔,Stock,29150613,Strong,Long,35.0%,XGB:0.36|LGB:0.43|LR:0.31|N:304|Base:0.34,Doji (十字星),-8.63,18.97,130.21,6.82,116.57,36.0,4687.0
2026-05-01,PLTR,帕兰提尔,Stock,33013669,Strong,Long,42.4%,XGB:0.76|LGB:0.59|LR:0.46|N:301|Base:0.35,"Hammer (锤子线), Doji (十字星), Doji (十字星)",32.2,58.18,144.07,6.48,131.11,38.0,5474.0
2026-04-01,PLTR,帕兰提尔,Stock,34056743,Strong,Long,36.2%,XGB:0.35|LGB:0.44|LR:0.50|N:280|Base:0.34,Doji (十字星),28.51,56.04,146.49,6.95,132.59,35.0,5127.0
2026-02-24,PLTR,帕兰提尔,Stock,47121438,Strong + Div,Long,36.1%,XGB:0.28|LGB:0.45|LR:0.41|N:317|Base:0.36,"Hammer (锤子线), Doji (十字星)",23.49,-6.05,128.84,7.73,113.38,32.0,4122.0
2026-02-18,PLTR,帕兰提尔,Stock,59677079,Strong,Long,43.4%,XGB:0.58|LGB:0.70|LR:0.54|N:313|Base:0.36,Doji (十字星),39.71,-2.98,135.38,8.47,118.44,29.0,3926.0
2026-02-10,PLTR,帕兰提尔,Stock,56061308,Strong,Long,47.6%,XGB:0.80|LGB:0.78|LR:0.67|N:308|Base:0.36,Doji (十字星),35.01,-0.1,139.51,8.85,121.81,28.0,3906.0
2026-02-09,PLTR,帕兰提尔,Stock,58042462,Strong,Long,44.7%,XGB:0.65|LGB:0.67|LR:0.68|N:307|Base:0.36,Doji (十字星),32.75,3.65,142.91,8.93,125.05,27.0,3858.0
2026-02-06,PLTR,帕兰提尔,Stock,62661425,Strong,Long,42.3%,XGB:0.60|LGB:0.56|LR:0.59|N:306|Base:0.36,Doji (十字星),13.22,-2.63,135.9,8.76,118.38,28.0,3805.0
2026-01-26,PLTR,帕兰提尔,Stock,22777164,Strong,Long,41.0%,XGB:0.52|LGB:0.55|LR:0.52|N:297|Base:0.36,Doji (十字星),28.73,14.97,167.47,6.81,153.85,36.0,6028.0
2026-01-06,PLTR,帕兰提尔,Stock,34838611,Strong,Long,38.6%,XGB:0.44|LGB:0.45|LR:0.45|N:284|Base:0.37,Doji (十字星),23.62,57.5,179.71,7.4,164.91,33.0,5930.0
2026-01-05,PLTR,帕兰提尔,Stock,39511693,Strong,Long,33.5%,XGB:0.23|LGB:0.24|LR:0.33|N:283|Base:0.36,Doji (十字星),-1.53,48.91,174.04,7.49,159.06,33.0,5743.0
2026-08-03,TSLA,特斯拉,Stock,37162483,Strong,Long,42.8%,XGB:0.61|LGB:0.63|LR:0.51|N:340|Base:0.36,"Doji (十字星), Doji (十字星)",27.51,3.55,322.08,16.64,288.8,15.0,4831.0
2026-07-31,TSLA,特斯拉,Stock,35616593,Strong,Long,37.5%,XGB:0.35|LGB:0.49|LR:0.43|N:339|Base:0.35,"Doji (十字星), Doji (十字星)",13.51,-3.37,311.21,16.82,277.57,14.0,4356.0
2026-07-30,TSLA,特斯拉,Stock,36553979,Strong,Long,41.7%,XGB:0.62|LGB:0.55|LR:0.48|N:338|Base:0.36,Doji (十字星),6.9,-4.72,308.85,17.08,274.69,14.0,4323.0
2026-07-28,TSLA,特斯拉,Stock,38773921,Strong + Div,Long,35.7%,XGB:0.24|LGB:0.43|LR:0.48|N:336|Base:0.35,Doji (十字星),2.2,-7.32,307.44,17.87,271.7,13.0,3996.0
2026-07-22,TSLA,特斯拉,Stock,27489260,Strong,Long,39.4%,XGB:0.50|LGB:0.36|LR:0.67|N:332|Base:0.36,Doji (十字星),4.87,0.4,374.01,16.05,341.91,15.0,5610.0
2026-07-21,TSLA,特斯拉,Stock,31140392,Strong,Long,40.3%,XGB:0.52|LGB:0.42|LR:0.67|N:331|Base:0.36,Doji (十字星),5.27,5.37,378.93,16.72,345.49,14.0,5305.0
2026-07-17,TSLA,特斯拉,Stock,29958144,Strong,Long,40.9%,XGB:0.54|LGB:0.45|LR:0.66|N:329|Base:0.36,Doji (十字星),-2.53,14.07,380.84,16.88,347.08,14.0,5331.0
2026-06-26,TSLA,特斯拉,Stock,48464179,Strong,Long,39.5%,XGB:0.37|LGB:0.52|LR:0.62|N:315|Base:0.36,"Doji (十字星), Bullish Engulfing (看涨吞没)",8.26,18.36,379.71,16.77,346.17,14.0,5315.0
2026-06-25,TSLA,特斯拉,Stock,28803361,Strong + Div,Long,40.0%,XGB:0.44|LGB:0.45|LR:0.69|N:314|Base:0.36,Doji (十字星),-1.18,14.36,375.12,16.59,341.94,15.0,5626.0
2026-04-30,TSLA,特斯拉,Stock,50790901,Strong,Long,41.1%,XGB:0.52|LGB:0.61|LR:0.53|N:300|Base:0.36,"Inverted Hammer (倒锤子线), Doji (十字星), Doji (十字星), Bullish Engulfing (看涨吞没)",23.49,67.22,381.63,14.27,353.09,17.0,6487.0
2026-04-28,TSLA,特斯拉,Stock,50307720,Strong,Long,36.7%,XGB:0.34|LGB:0.39|LR:0.52|N:298|Base:0.36,"Inverted Hammer (倒锤子线), Doji (十字星)",18.61,61.71,376.02,14.68,346.66,17.0,6392.0
2026-04-13,TSLA,特斯拉,Stock,52761941,Strong,Long,36.2%,XGB:0.34|LGB:0.41|LR:0.41|N:287|Base:0.36,"Doji (十字星), Doji (十字星), Doji (十字星), Doji (十字星)",28.99,12.28,352.42,14.26,323.9,17.0,5991.0
2026-04-10,TSLA,特斯拉,Stock,50310339,Strong,Long,33.8%,XGB:0.28|LGB:0.26|LR:0.40|N:286|Base:0.35,"Doji (十字星), Doji (十字星), Doji (十字星)",19.03,4.29,348.95,14.76,319.43,16.0,5583.0
2026-04-09,TSLA,特斯拉,Stock,61134264,Strong,Long,34.8%,XGB:0.33|LGB:0.28|LR:0.43|N:285|Base:0.35,"Doji (十字星), Doji (十字星)",11.45,1.67,345.62,15.3,315.02,16.0,5529.0
2026-04-08,TSLA,特斯拉,Stock,78262380,Strong + Div,Long,38.8%,XGB:0.46|LGB:0.50|LR:0.47|N:284|Base:0.36,Doji (十字星),8.8,-0.19,343.25,15.59,312.07,16.0,5492.0
2026-04-07,TSLA,特斯拉,Stock,68823279,Strong + Div,Long,44.2%,XGB:0.78|LGB:0.68|LR:0.49|N:283|Base:0.36,Doji (十字星),13.48,2.48,346.65,14.88,316.89,16.0,5546.0
2026-03-16,TSLA,特斯拉,Stock,57799658,Strong,Long,34.8%,XGB:0.23|LGB:0.33|LR:0.48|N:331|Base:0.36,Doji (十字星),35.8,10.27,395.56,13.85,367.86,18.0,7120.0
2026-02-24,TSLA,特斯拉,Stock,58579482,Strong,Long,34.5%,XGB:0.29|LGB:0.28|LR:0.40|N:317|Base:0.36,Bullish Engulfing (看涨吞没),21.44,14.99,409.38,14.85,379.68,16.0,6550.0
2026-02-06,TSLA,特斯拉,Stock,62677144,Strong,Long,41.5%,XGB:0.62|LGB:0.53|LR:0.42|N:306|Base:0.37,Doji (十字星),30.52,10.48,411.11,16.39,378.33,15.0,6166.0
2026-02-05,TSLA,特斯拉,Stock,72819838,Strong + Div,Long,36.9%,XGB:0.35|LGB:0.39|LR:0.43|N:305|Base:0.36,Doji (十字星),7.39,0.76,397.21,16.32,364.57,15.0,5958.0
2026-02-03,TSLA,特斯拉,Stock,56886549,Strong,Long,39.5%,XGB:0.41|LGB:0.51|LR:0.50|N:303|Base:0.37,"Doji (十字星), Doji (十字星)",13.25,1.55,421.96,15.5,390.96,16.0,6751.0
2026-02-02,TSLA,特斯拉,Stock,58739455,Strong,Long,44.2%,XGB:0.59|LGB:0.73|LR:0.54|N:302|Base:0.37,Doji (十字星),15.43,0.74,421.81,15.54,390.73,16.0,6748.0
2026-01-30,TSLA,特斯拉,Stock,82626066,Strong,Long,44.4%,XGB:0.79|LGB:0.57|LR:0.50|N:301|Base:0.37,Inverted Hammer (倒锤子线),24.93,19.27,430.41,15.52,399.37,16.0,6886.0
2026-01-08,TSLA,特斯拉,Stock,57041094,Strong,Long,30.9%,XGB:0.25|LGB:0.27|LR:0.49|HMM:1,Piercing Line (刺透形态),5.62,48.64,435.8,15.42,404.96,16.0,6972.0
2026-02-27,NO_SIGNAL,无信号,Info,0,No Signal,,,,无信号,,,,,,,
