Date,Ticker,Open,High,Low,Close,Volume,Source
2026-03-05,AMZN,215.8500061035156,220.47000122070312,215.58999633789065,218.94000244140625,60693507.0,yahoo
2026-03-05,AVGO,330.17999267578125,336.1199951171875,323.0299987792969,332.7699890136719,57076600.0,yahoo
2026-03-05,COIN,205.7449951171875,213.5,201.5,205.7100067138672,14989340.0,yahoo
2026-03-05,CRCL,105.2699966430664,110.12000274658205,103.3000030517578,105.73999786376952,20902200.0,yahoo
2026-03-05,CRWV,77.0,78.68000030517578,73.25,74.81999969482422,22667500.0,yahoo
2026-03-05,GOOGL,303.0050048828125,303.2699890136719,297.989990234375,300.8800048828125,35513981.0,yahoo
2026-03-05,HOOD,82.15499877929688,84.73999786376953,78.55000305175781,80.55999755859375,39358719.0,yahoo
2026-03-05,IWM,258.989990234375,260.7550048828125,254.1649932861328,256.760009765625,59687456.0,yahoo
2026-03-05,META,662.1500244140625,670.7000122070312,650.3099975585938,660.5700073242188,13249534.0,yahoo
2026-03-05,MSFT,404.43499755859375,411.6099853515625,404.3999938964844,410.6799926757813,38460684.0,yahoo
2026-03-05,MU,398.6000061035156,404.5299987792969,380.2999877929688,397.0499877929688,29426396.0,yahoo
2026-03-05,NVDA,181.1699981689453,184.0599975585937,177.88999938964844,183.33999633789065,190766610.0,yahoo
2026-03-05,PLTR,152.8000030517578,156.3800048828125,149.61000061035156,152.6699981689453,50250313.0,yahoo
2026-03-05,QQQ,607.4500122070312,612.760009765625,602.260009765625,608.9099731445312,88137401.0,yahoo
2026-03-05,SOXL,55.31499862670898,57.69060134887695,51.130001068115234,54.79999923706055,108862234.0,yahoo
2026-03-05,SPY,682.0800170898438,685.530029296875,675.6099853515625,681.3099975585938,98846225.0,yahoo
2026-03-05,TSLA,401.5700073242188,408.6199035644531,399.4200134277344,405.5499877929688,51653564.0,yahoo
2026-03-06,AAPL,258.739990234375,258.760009765625,254.3699951171875,257.4599914550781,40628988.0,yahoo
2026-03-06,AMD,195.1600036621093,200.2400054931641,191.25010681152344,192.42999267578125,33121910.0,yahoo
2026-03-06,AMZN,214.9900054931641,217.32000732421875,212.5350036621093,213.2100067138672,50910303.0,yahoo
2026-03-06,AVGO,328.1700134277344,343.5,327.40399169921875,330.4800109863281,38409481.0,yahoo
2026-03-06,COIN,197.759994506836,202.7436981201172,194.6600036621093,197.22000122070312,11427121.0,yahoo
2026-03-06,CRCL,102.81999969482422,106.26000213623048,100.06999969482422,101.91000366210938,16147263.0,yahoo
2026-03-06,CRWV,72.95500183105469,77.94969940185547,71.8499984741211,72.98999786376953,24994650.0,yahoo
2026-03-06,GOOGL,296.1099853515625,300.5299987792969,295.17999267578125,298.5199890136719,25386636.0,yahoo
2026-03-06,HOOD,77.94000244140625,79.0,76.37999725341797,77.08999633789062,28493131.0,yahoo
2026-03-06,IWM,251.4900054931641,253.2998962402344,249.94000244140625,250.88999938964844,62809559.0,yahoo
2026-03-06,META,647.9000244140625,649.456787109375,636.1799926757812,644.8599853515625,13000591.0,yahoo
2026-03-06,MSFT,409.2999877929688,413.0499877929688,408.5101013183594,408.9599914550781,30792826.0,yahoo
2026-03-06,MU,380.1400146484375,391.1799011230469,367.4500122070313,370.2999877929688,33749015.0,yahoo
2026-03-06,NVDA,179.83999633789062,182.756103515625,176.82009887695312,177.82000732421875,187239412.0,yahoo
2026-03-06,PLTR,150.3679962158203,161.4499969482422,150.29629516601562,157.16000366210938,74597309.0,yahoo
2026-03-06,QQQ,600.3350219726562,605.989990234375,598.3699951171875,599.75,83945081.0,yahoo
2026-03-06,SOXL,50.09000015258789,53.36000061035156,46.79999923706055,47.88999938964844,123609404.0,yahoo
2026-03-06,SPY,673.4099731445312,676.0999755859375,669.780029296875,672.3800048828125,93388376.0,yahoo
2026-03-06,TSLA,398.18499755859375,402.3500061035156,394.2200012207031,396.7300109863281,63495510.0,yahoo
2026-03-09,AAPL,255.69000244140625,261.1499938964844,253.6804962158203,259.8800048828125,38153594.0,yahoo
2026-03-09,AMD,189.0200042724609,202.97000122070312,189.0200042724609,202.67999267578125,38678483.0,yahoo
2026-03-09,AMZN,210.4600067138672,213.82000732421875,207.1100006103516,213.4900054931641,54486876.0,yahoo
2026-03-09,AVGO,327.25,348.489990234375,323.610107421875,345.75,38913091.0,yahoo
2026-03-09,COIN,197.7350006103516,203.4900054931641,192.6293029785156,199.7899932861328,11988558.0,yahoo
2026-03-09,CRCL,105.20999908447266,112.66000366210938,104.97000122070312,111.83999633789062,21437576.0,yahoo
2026-03-09,CRWV,71.43000030517578,74.5,70.69999694824219,74.41000366210938,21487395.0,yahoo
2026-03-09,GOOGL,294.3599853515625,306.79998779296875,294.0799865722656,306.3599853515625,29038287.0,yahoo
2026-03-09,HOOD,75.75800323486328,79.6500015258789,75.55000305175781,79.3499984741211,25081085.0,yahoo
2026-03-09,IWM,247.58999633789065,254.6499938964844,244.3999938964844,253.6199951171875,65138799.0,yahoo
2026-03-09,META,634.7525024414062,647.739990234375,626.780029296875,647.3900146484375,13463314.0,yahoo
2026-03-09,MSFT,404.9150085449219,410.2099914550781,403.5,409.4100036621094,30073894.0,yahoo
2026-03-09,MU,363.9599914550781,390.0,357.6700134277344,389.3200073242188,35399251.0,yahoo
2026-03-09,NVDA,176.8300018310547,182.9100036621093,175.55999755859375,182.6499938964844,176552775.0,yahoo
